uid,sid
912,423
774,883
640,371
649,684
647,48
802,285
907,843
546,417
927,546
70,239
769,587
720,196
790,57
919,260
782,817
918,364
515,376
532,618
890,247
326,1
864,209
759,416
790,600
149,150
834,311
742,363
708,456
935,148
402,1213
369,320
793,417
492,725
907,178
655,888
917,474
809,523
705,26
837,212
23,831
501,497
527,52
401,136
742,308
790,886
899,365
523,394
415,72
847,100
768,479
364,546
628,34
650,379
581,1076
441,779
576,1016
611,982
560,491
402,779
763,612
831,240
703,182
650,1145
555,357
883,698
876,67
867,808
758,480
888,403
630,420
406,860
940,89
225,649
136,1049
705,1136
157,260
888,361
925,275
845,289
822,289
648,15
58,750
550,1036
937,725
907,239
908,66
542,500
120,302
885,6
412,329
875,325
226,394
760,733
924,173
797,10
614,38
471,68
76,447
390,296
648,175
97,179
610,115
565,505
453,24
875,249
658,191
375,1
925,1237
38,888
492,166
531,135
876,179
803,141
878,825
495,133
613,814
851,669
658,79
668,161
555,242
878,145
793,543
778,519
826,388
747,125
285,1076
742,474
489,1164
531,357
752,751
24,61
815,175
918,136
859,269
745,302
53,405
837,390
883,887
434,347
660,682
9,715
654,492
809,140
894,65
650,524
608,249
394,861
701,12
590,43
317,538
584,256
758,552
790,372
445,251
791,156
847,702
1,452
793,135
379,673
537,403
867,1016
617,163
166,862
859,950
906,102
899,1210
930,631
764,49
439,103
892,348
921,260
888,8
792,24
837,1068
539,26
931,311
848,31
797,525
597,23
896,175
546,695
758,254
890,1082
41,520
837,109
534,985
934,118
579,12
918,357
939,695
803,382
643,112
931,184
20,269
353,734
207,155
706,403
769,6
413,93
815,452
877,325
793,781
741,60
925,980
405,254
793,889
637,47
81,452
885,85
895,95
540,157
864,220
826,561
532,817
202,112
912,239
845,444
791,555
353,822
575,52
928,406
873,8
695,884
907,676
864,12
744,96
404,22
384,1079
685,172
692,124
769,275
486,502
804,307
409,366
760,24
920,201
803,24
78,758
920,87
777,758
310,77
443,585
116,209
847,364
64,389
527,531
845,1194
656,289
896,783
781,969
315,146
669,660
927,32
67,62
855,719
408,77
837,450
667,719
748,473
708,1006
15,66
402,494
937,408
790,374
942,63
649,1182
467,973
862,113
141,83
879,403
880,226
669,269
885,515
784,746
790,33
795,256
713,223
390,375
77,36
833,206
409,745
264,51
674,164
353,141
906,189
895,889
796,89
885,330
616,36
892,289
796,357
769,883
700,130
862,765
829,135
471,356
862,83
550,86
848,221
897,86
607,739
865,767
442,408
937,471
770,86
500,140
823,411
763,600
415,492
922,936
60,1168
555,10
885,1018
708,232
325,790
611,600
628,254
893,676
834,801
749,502
907,103
402,649
810,449
897,240
406,936
876,50
831,1084
391,94
491,401
802,523
453,126
911,410
27,52
694,95
127,302
927,8
706,396
878,573
82,852
885,49
650,676
892,299
19,1671
907,229
878,795
439,1175
463,296
35,151
668,61
476,82
343,158
890,196
535,63
899,175
825,247
845,350
476,355
608,118
893,390
888,1020
55,479
881,471
917,113
897,908
694,190
831,1026
576,77
883,447
746,1421
873,887
580,235
822,40
674,426
720,926
558,94
650,541
832,175
104,200
356,514
35,1532
878,831
214,66
640,139
883,217
939,189
792,502
845,406
649,559
496,374
11,961
862,781
885,386
534,960
923,133
575,1006
481,948
930,707
748,36
739,847
3,33
845,446
877,490
83,770
888,191
868,1208
711,618
934,244
133,230
749,652
837,201
526,139
872,130
650,160
644,1028
644,22
778,245
462,249
617,382
71,112
883,101
892,406
67,202
925,506
394,14
133,554
894,44
845,1036
837,472
893,614
913,474
95,622
329,329
484,12
342,358
893,741
705,101
912,366
43,121
719,48
341,371
321,400
673,51
685,502
865,260
462,618
674,82
752,230
489,777
784,98
793,1447
887,669
810,905
308,607
881,423
496,614
159,1063
183,199
396,550
895,258
491,556
385,317
802,136
880,482
584,209
550,58
669,403
815,60
442,783
531,677
708,683
907,386
778,1261
318,564
883,678
927,1098
550,695
869,240
867,96
402,988
920,774
920,820
859,360
811,60
504,482
488,550
821,247
397,52
837,319
797,573
461,732
913,452
861,59
910,293
564,157
887,864
471,22
880,390
557,40
867,183
930,656
845,29
53,82
883,315
801,104
551,60
607,290
925,437
896,433
56,71
708,36
803,113
767,554
650,597
572,770
615,43
492,101
804,768
912,222
864,794
778,353
105,297
487,338
885,366
118,510
239,225
458,1534
802,95
461,758
812,373
937,366
700,115
769,1234
685,185
860,681
713,1043
909,105
934,647
721,83
832,719
887,1397
200,935
687,614
869,494
703,157
907,695
875,31
905,409
758,895
847,531
894,229
862,7
920,704
523,1672
747,600
584,232
3,1016
405,367
885,550
523,219
871,434
925,867
880,380
899,467
851,299
903,1261
572,17
708,693
891,144
937,523
617,516
39,449
644,1673
907,435
21,7
881,158
339,814
339,111
409,102
912,465
911,56
893,323
881,816
179,656
835,296
668,77
503,881
808,817
464,541
114,111
646,758
9,1138
791,22
489,88
650,323
615,216
823,665
417,320
831,595
337,578
771,668
584,862
939,1366
847,460
493,6
836,77
820,147
895,59
902,719
446,754
639,361
827,1
532,33
446,161
920,389
922,496
920,656
121,329
925,129
892,90
887,480
899,528
814,88
20,120
743,433
940,151
739,502
774,1164
892,86
138,669
544,269
928,634
650,1001
812,215
837,288
496,447
793,799
637,649
503,380
883,647
894,271
750,479
892,449
897,125
815,507
699,252
390,249
855,103
907,311
374,471
431,790
326,568
100,1110
584,506
83,1205
701,1017
711,66
625,21
892,1127
628,1028
928,834
442,1349
937,321
788,432
454,501
776,443
826,955
329,357
862,112
917,189
885,491
226,474
779,801
862,320
831,256
906,297
162,17
821,273
781,861
649,777
907,483
885,968
24,781
924,512
643,649
817,669
751,1328
20,45
931,242
39,241
790,527
650,1674
847,361
442,86
848,100
784,111
68,290
898,177
864,433
176,253
402,1105
502,462
720,408
896,200
750,82
630,97
580,299
830,1316
803,722
802,226
684,34
907,11
607,142
255,359
402,741
894,416
576,600
925,538
925,981
893,417
185,881
579,494
519,156
769,858
102,1338
622,76
703,854
546,3
881,191
847,289
747,719
912,280
744,347
917,215
887,78
654,403
678,4
765,113
486,781
358,657
462,403
646,103
885,426
920,98
22,568
478,30
129,91
890,160
906,920
899,75
893,814
43,55
708,677
687,881
685,264
602,88
812,31
402,484
646,147
921,49
908,683
409,146
661,649
421,469
899,157
739,157
887,179
834,46
808,33
596,502
157,256
85,649
929,552
173,247
71,256
836,139
70,787
369,649
678,541
880,435
675,57
920,23
584,260
793,606
467,252
233,1189
797,207
523,1183
379,317
867,874
582,64
936,420
782,111
523,189
542,366
731,97
366,231
477,307
58,218
333,498
679,253
703,693
742,1018
450,289
657,278
431,1007
814,247
637,211
825,561
868,1398
696,508
747,347
494,581
885,64
543,130
883,979
720,93
661,240
453,607
773,95
925,181
19,1446
703,135
652,862
532,52
802,182
674,889
779,438
136,544
862,68
937,135
906,174
742,472
687,268
479,229
933,331
893,896
845,1479
369,543
939,680
463,783
505,357
234,807
941,719
417,427
889,1023
713,12
908,103
669,320
449,960
111,542
246,81
887,408
531,91
678,98
58,356
24,479
356,704
544,403
554,541
115,144
826,305
708,185
374,479
785,60
442,182
925,1255
837,618
804,474
913,117
896,14
925,1481
608,475
815,406
841,316
119,446
713,279
927,587
925,403
901,389
915,26
789,1
22,612
918,502
915,472
646,546
8,191
35,45
776,23
875,253
379,86
862,10
923,153
890,26
931,314
694,144
10,754
854,51
893,147
685,390
773,151
435,350
904,600
813,594
895,363
815,350
915,66
925,702
869,95
668,23
534,297
927,549
14,387
676,347
793,366
669,73
929,23
388,101
915,63
277,60
703,363
215,198
723,130
862,472
647,695
421,748
711,230
917,615
862,56
826,390
802,316
516,120
914,862
654,156
249,68
826,47
538,549
782,714
246,390
901,269
915,660
716,196
862,140
706,219
894,475
863,614
908,431
685,357
647,691
856,622
720,76
551,445
788,1069
880,1063
407,206
807,652
703,740
752,1059
644,777
546,76
923,115
465,798
909,488
511,526
920,685
658,460
752,1237
826,1110
661,541
620,445
876,418
551,216
742,186
379,180
764,4
814,324
565,635
622,62
24,225
875,19
857,43
830,302
797,240
883,862
695,982
797,158
348,1084
329,998
631,71
484,1076
899,336
888,719
655,150
889,289
421,34
254,535
300,629
779,1076
875,254
700,66
895,1504
555,229
777,57
613,841
936,95
743,390
856,231
369,314
654,861
697,31
633,26
843,24
702,797
883,386
27,403
888,936
600,60
920,526
921,77
820,829
655,687
880,133
683,24
674,734
366,86
353,49
883,337
232,23
749,433
658,49
865,351
136,966
343,646
727,644
882,1114
631,783
603,359
695,217
494,49
65,443
22,59
602,25
907,693
739,1675
912,159
690,471
530,836
32,256
938,706
938,911
405,363
915,314
793,396
865,98
38,1127
406,1195
20,144
893,16
383,52
587,853
613,1128
32,103
404,740
868,758
742,516
797,76
892,1448
780,608
797,49
887,888
894,1009
351,288
543,336
649,734
551,140
638,339
300,213
669,552
686,245
885,1510
905,77
649,267
928,253
184,462
768,368
681,291
105,181
920,345
674,406
616,297
450,25
846,370
893,719
877,103
501,75
797,96
920,293
752,96
413,201
674,833
912,404
808,1040
656,60
844,201
824,223
888,36
574,367
678,608
899,28
53,876
896,195
119,136
841,247
759,289
713,51
878,5
422,491
72,76
402,1629
752,622
784,567
776,350
880,405
904,487
313,669
690,1020
534,119
880,554
938,136
920,1019
907,354
925,942
409,83
432,189
819,485
908,36
308,1141
862,161
376,433
144,72
913,936
536,1294
644,692
715,336
743,112
264,442
888,113
893,1624
883,52
565,188
931,231
809,141
920,131
421,351
55,547
429,652
745,418
41,557
598,1044
837,583
650,1180
732,289
928,229
774,32
627,758
597,652
885,352
654,551
639,136
578,260
940,72
646,22
887,1276
533,157
784,778
921,369
927,289
295,91
646,154
674,93
888,319
530,427
570,47
790,480
778,98
937,1019
35,141
713,189
864,1303
703,667
928,209
603,166
749,919
622,465
98,706
885,1229
917,191
428,96
895,27
648,236
622,801
70,267
404,64
402,156
565,238
650,1452
617,978
693,77
661,1071
896,278
94,254
912,568
893,302
406,440
835,571
761,918
863,1049
893,734
912,534
348,50
759,113
771,1481
12,513
930,387
701,407
504,221
937,15
640,187
654,135
838,588
295,473
120,443
570,221
546,447
863,656
848,99
742,458
37,499
618,525
18,413
756,141
182,629
928,571
880,275
825,440
492,540
500,652
892,130
116,261
790,175
626,269
856,121
169,574
652,730
738,652
218,340
598,1234
556,454
937,76
927,920
886,108
158,664
929,24
879,23
11,1223
830,24
333,567
893,401
162,1016
88,367
739,82
243,8
909,225
476,546
670,305
593,49
907,796
837,256
802,378
467,460
156,561
96,590
239,80
670,49
847,276
706,1224
730,403
797,614
713,622
894,970
739,1269
387,764
888,96
738,77
23,678
622,46
812,1023
815,490
558,638
499,421
739,52
137,550
777,367
650,79
364,156
802,742
637,256
557,95
241,346
795,930
922,297
102,53
479,321
76,427
75,704
709,1167
633,350
524,52
847,861
137,86
939,971
696,512
897,1211
720,693
511,216
750,663
937,474
612,43
890,131
764,404
875,307
845,1189
47,139
791,88
37,858
546,465
752,432
301,336
489,24
911,751
553,251
519,101
872,243
409,510
111,1113
911,802
535,23
613,528
486,157
795,604
117,278
496,432
644,1447
447,16
194,741
493,172
921,635
808,76
646,101
518,452
842,275
762,404
687,77
799,280
793,124
454,497
720,531
901,139
35,851
842,174
264,297
695,920
654,1040
584,118
841,161
158,216
501,646
835,354
446,893
875,834
539,296
880,112
928,219
867,926
254,529
918,525
85,801
875,492
533,719
895,1608
657,585
102,456
428,280
393,295
446,623
829,254
793,144
912,511
720,102
675,26
720,651
570,608
907,293
727,189
923,552
758,138
16,273
581,24
650,644
454,76
832,274
914,136
842,982
54,560
925,475
921,166
641,376
927,503
584,577
845,416
804,84
30,324
26,130
937,354
912,252
907,100
390,528
937,257
646,283
937,834
909,101
865,571
917,293
928,267
835,456
939,251
750,158
32,480
778,1435
918,1036
862,8
866,460
862,182
613,1213
688,220
713,175
915,307
880,108
580,822
793,367
723,1098
23,401
837,247
264,1383
718,175
534,606
532,50
912,1049
885,466
931,719
167,502
882,235
649,1260
750,421
694,355
402,1037
933,61
937,44
494,697
674,1179
887,24
742,258
405,546
864,505
937,607
856,350
569,349
19,212
930,1077
892,567
619,513
90,356
765,356
899,83
718,1077
325,188
56,174
633,1183
875,155
917,195
927,143
523,359
91,571
728,31
883,34
892,379
750,153
333,4
875,742
915,102
875,204
646,5
867,559
763,83
857,960
318,117
639,288
623,361
18,221
674,613
716,647
665,174
602,1196
843,236
789,65
847,694
489,698
907,333
41,112
440,77
538,321
911,299
820,114
897,862
892,1175
538,55
139,244
831,538
580,908
592,48
885,502
848,540
645,153
708,153
810,1294
927,307
613,544
815,387
457,120
883,710
453,479
530,159
632,366
205,12
539,860
617,456
693,24
895,187
720,123
474,277
837,546
649,1009
774,527
937,182
893,607
313,622
472,512
174,400
309,751
747,211
929,1104
709,960
913,135
365,625
392,221
626,46
830,563
462,801
643,655
634,344
657,626
917,542
941,404
920,247
897,276
879,695
541,491
885,66
867,247
6,140
782,758
928,156
822,157
925,938
707,652
544,594
920,434
897,230
421,1263
339,17
896,687
862,310
918,1102
769,750
887,746
557,1077
661,438
920,904
615,801
151,276
908,254
348,320
830,52
880,408
519,244
826,61
543,95
462,499
914,260
911,687
928,113
628,226
144,85
682,23
912,256
531,482
632,239
789,1130
792,97
145,485
493,1133
674,79
649,531
637,183
907,1676
759,656
898,140
894,1265
801,254
696,64
634,68
78,75
387,132
815,207
907,506
882,567
437,364
895,342
698,289
761,173
940,199
931,657
881,849
318,265
858,1
886,148
172,260
703,506
875,44
335,133
639,14
885,166
939,281
644,36
885,1106
604,329
860,511
869,561
701,95
797,649
158,197
690,361
602,373
884,1167
376,135
580,600
894,617
867,648
567,476
503,157
655,540
531,92
254,697
896,479
17,923
633,201
442,856
768,114
867,78
88,887
763,522
498,1028
920,102
700,0
888,347
792,136
9,867
696,487
447,9
54,1212
784,413
925,796
920,114
751,578
837,973
836,860
894,140
881,6
76,139
863,157
913,136
417,184
426,644
899,718
749,526
457,1013
883,470
907,474
902,630
835,135
546,396
136,253
892,862
825,583
654,529
569,196
845,200
845,324
620,511
814,64
17,96
907,233
489,211
771,530
862,252
499,299
880,1114
587,719
546,355
343,240
536,524
402,679
646,538
876,1378
51,438
896,471
476,350
917,118
521,4
885,552
892,49
749,152
652,399
849,1199
667,51
650,754
688,899
917,182
839,261
325,40
483,1018
413,254
477,26
925,96
867,277
751,251
611,669
713,93
839,652
504,50
17,232
792,41
896,239
916,1
928,895
47,23
904,400
413,221
253,574
805,10
915,277
543,120
884,173
62,321
853,289
531,440
153,63
795,1097
939,350
662,357
928,552
579,253
516,262
885,364
442,1115
925,361
942,141
835,275
842,125
548,965
48,179
745,220
375,101
937,338
892,353
393,297
860,423
847,351
577,117
790,529
824,960
278,49
387,215
316,861
939,1036
883,377
739,538
633,168
835,465
402,669
814,33
57,247
759,350
402,660
611,1146
894,102
556,217
399,157
421,670
679,668
607,636
402,9
713,24
91,1143
930,340
19,9
887,258
939,568
931,877
567,50
802,685
875,1455
478,1006
927,710
19,729
507,339
767,1
911,230
837,62
877,167
842,431
491,652
35,77
440,647
859,491
637,156
613,209
797,32
530,733
678,339
668,911
925,440
887,125
358,357
893,373
780,43
25,112
924,781
829,887
804,1303
934,186
920,338
803,29
887,166
137,750
554,184
622,1237
840,60
355,578
654,325
774,61
68,232
774,878
887,371
866,580
438,567
774,492
522,1189
655,982
703,220
464,189
576,531
221,1
804,182
782,538
65,378
618,113
668,137
781,501
696,1184
920,464
793,100
699,1225
8,0
296,1034
791,1006
286,14
738,189
598,926
928,458
902,511
654,368
909,139
35,572
742,174
25,513
915,216
441,280
899,435
907,136
810,278
862,240
907,329
82,22
876,8
928,49
829,189
96,231
721,98
262,955
655,583
856,273
899,181
579,10
354,1607
847,238
802,156
650,92
892,1159
889,191
912,191
661,342
899,501
637,684
22,942
862,293
862,165
873,361
875,801
921,1120
80,91
588,113
791,471
644,181
920,336
702,646
873,400
875,557
820,253
875,26
836,130
570,86
804,87
568,49
837,1070
110,573
685,154
711,706
703,103
114,665
622,746
70,136
674,367
735,49
757,98
485,944
894,141
708,31
873,802
856,103
390,971
928,141
840,243
51,660
402,219
339,1003
778,700
156,161
859,554
649,587
913,357
893,873
928,390
883,773
768,982
893,622
752,342
816,252
115,60
103,31
2,114
878,1109
654,269
789,320
309,477
762,343
875,862
444,1578
516,758
495,801
453,33
713,1179
732,52
875,24
887,247
110,590
379,101
875,34
70,365
918,355
912,808
409,431
802,52
900,242
873,264
617,232
546,217
897,1
837,1236
534,604
847,199
665,404
310,186
739,112
913,10
713,930
927,740
418,729
576,1467
815,31
774,329
937,953
46,336
445,815
602,777
396,949
123,254
530,888
907,217
62,403
837,465
758,302
883,203
680,77
906,754
516,288
880,700
924,681
241,863
930,204
485,666
743,125
913,531
937,499
551,765
671,267
802,354
765,459
790,249
38,777
63,307
68,862
735,762
175,944
348,347
487,436
928,54
428,389
752,669
650,226
105,992
797,101
144,664
556,399
743,356
705,778
825,34
402,521
421,356
878,575
676,530
499,88
517,1074
748,890
694,921
463,1383
706,292
657,245
907,101
441,483
749,231
181,1077
913,771
657,339
826,184
820,757
668,1228
90,142
748,144
896,482
865,57
389,238
505,101
442,592
248,333
718,278
839,72
745,112
54,369
11,413
586,427
643,235
596,354
547,404
712,104
648,68
126,684
921,982
543,858
182,273
659,158
536,799
5,647
22,169
838,416
894,1097
825,511
869,289
153,321
584,814
52,20
837,112
518,1114
65,479
855,233
318,1
734,101
628,629
815,555
758,547
685,862
333,185
868,839
867,32
341,211
715,157
927,660
737,157
546,117
909,431
22,492
75,535
504,53
867,106
887,220
930,350
546,193
928,408
893,157
65,702
834,26
862,333
927,423
546,102
837,20
930,117
500,668
832,357
867,1070
428,80
901,189
797,359
181,738
928,900
858,1023
918,809
925,21
862,27
660,269
205,297
455,239
912,103
594,289
477,552
459,346
910,670
763,31
387,1104
650,745
933,883
433,634
835,113
100,1275
728,87
778,925
900,140
397,765
728,79
687,443
893,10
252,10
646,114
911,423
533,204
885,200
688,291
144,406
802,309
862,1113
463,973
587,130
562,508
233,502
646,660
908,186
68,31
628,297
892,672
837,385
80,94
887,52
821,321
814,323
876,6
311,382
154,91
865,273
486,643
129,556
658,675
752,1079
685,161
439,87
887,801
778,177
765,413
567,29
446,347
85,534
920,76
749,1432
428,1019
825,487
720,268
703,630
899,77
556,895
875,197
921,763
15,709
868,1225
912,254
496,534
863,893
885,319
880,115
657,101
546,244
779,6
447,100
939,49
591,25
661,431
30,526
908,84
940,49
641,671
770,302
621,189
626,462
815,144
346,1114
606,1
844,49
869,942
3,403
805,1172
927,254
911,91
708,118
456,4
934,873
864,328
802,403
405,818
460,1
583,148
883,906
384,413
913,488
309,420
157,734
866,59
808,31
674,140
937,226
706,324
876,1180
912,647
310,1313
900,204
797,125
828,51
75,71
769,239
25,877
853,0
778,357
864,297
558,363
37,288
116,140
646,296
551,254
885,9
644,231
600,209
205,593
863,180
487,33
795,1244
